L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.972211,1.157258,1.170432,1.133659,0.693099,0.781321,0.784003,0.74234,0.561374,0.522418,0.563232,0.611159,0.483192,0.489643,0.454145,0.415343,0.070546,0.055634,0.059036,0.046902,0.243299,0.088623,0.075283,0.090516
0.969039,1.154095,1.167261,1.130488,0.696196,0.783005,0.785387,0.74363,0.561353,0.522402,0.563218,0.611151,0.483245,0.489238,0.453744,0.41525,0.070535,0.055603,0.05901,0.046914,0.24591,0.090253,0.076804,0.092505
0.965866,1.150933,1.16409,1.127313,0.699269,0.785053,0.787183,0.745337,0.561334,0.52239,0.563209,0.611147,0.483317,0.488807,0.453311,0.415094,0.070527,0.055574,0.058987,0.046926,0.248236,0.091851,0.078334,0.094415
0.962693,1.147771,1.160919,1.124137,0.702319,0.787472,0.789401,0.747472,0.561316,0.522382,0.563204,0.611146,0.483406,0.488351,0.452847,0.414873,0.070524,0.055546,0.058964,0.046938,0.250266,0.093404,0.079858,0.096231
0.95952,1.144611,1.15775,1.120959,0.705351,0.790264,0.792044,0.750037,0.561299,0.522376,0.563203,0.611147,0.483507,0.487871,0.452354,0.414586,0.070525,0.055519,0.058942,0.046951,0.251994,0.094897,0.08136,0.097937
0.956345,1.141454,1.154584,1.117781,0.708376,0.793423,0.795108,0.753026,0.561285,0.522373,0.563204,0.61115,0.483615,0.487369,0.451833,0.414236,0.07053,0.05549,0.058919,0.046964,0.253413,0.096311,0.08282,0.099517
0.95317,1.1383,1.15142,1.114603,0.711407,0.796941,0.798581,0.756425,0.561273,0.52237,0.563206,0.611154,0.483727,0.486844,0.451286,0.413825,0.070539,0.05546,0.058895,0.046978,0.254524,0.097631,0.084217,0.100956
0.949994,1.135149,1.148259,1.111425,0.714459,0.800805,0.802444,0.760217,0.561263,0.522367,0.56321,0.611158,0.483837,0.486298,0.450714,0.413356,0.070553,0.055429,0.05887,0.046992,0.255325,0.09884,0.085531,0.10224
0.946817,1.132004,1.145103,1.108249,0.717548,0.805,0.80668,0.76438,0.561255,0.522363,0.563212,0.611163,0.48394,0.485732,0.450117,0.412835,0.07057,0.055395,0.058843,0.047006,0.255818,0.099922,0.086745,0.103357
0.943639,1.128863,1.14195,1.105073,0.720689,0.80951,0.811265,0.768892,0.561246,0.522358,0.563214,0.611168,0.484034,0.485145,0.449496,0.412265,0.070591,0.055358,0.058812,0.04702,0.256006,0.100866,0.087843,0.104298
0.940463,1.125726,1.138802,1.1019,0.723896,0.814316,0.816178,0.773728,0.561233,0.52235,0.563214,0.611171,0.484114,0.484538,0.448851,0.411652,0.070614,0.055318,0.058778,0.047034,0.255892,0.101662,0.088813,0.105056
0.93729,1.122594,1.135658,1.098728,0.727181,0.819402,0.8214,0.778865,0.561216,0.52234,0.563211,0.611173,0.484178,0.483914,0.448183,0.411,0.070639,0.055274,0.058741,0.047049,0.255482,0.102302,0.089646,0.105628
0.934118,1.119467,1.132518,1.095558,0.730552,0.824751,0.826909,0.784283,0.561193,0.522328,0.563205,0.611173,0.484221,0.483272,0.447493,0.410313,0.070666,0.055227,0.058699,0.047064,0.25478,0.102785,0.090338,0.106014
0.930949,1.116344,1.129382,1.09239,0.734016,0.830346,0.832686,0.789964,0.561164,0.522313,0.563197,0.611172,0.484241,0.482617,0.446787,0.409598,0.070695,0.055176,0.058654,0.047079,0.253789,0.103108,0.090884,0.106214
0.927782,1.113227,1.12625,1.089225,0.737579,0.836171,0.838715,0.79589,0.561127,0.522296,0.563186,0.611168,0.484235,0.481951,0.446067,0.408856,0.070724,0.055121,0.058604,0.047094,0.252516,0.103274,0.091285,0.106232
0.924617,1.110114,1.123122,1.086062,0.741245,0.842211,0.84498,0.802049,0.561084,0.522278,0.563173,0.611163,0.484201,0.481276,0.445338,0.408094,0.070754,0.055063,0.05855,0.047109,0.250966,0.103285,0.091543,0.106072
0.921452,1.107005,1.119998,1.082902,0.745017,0.848456,0.851469,0.808428,0.561035,0.522258,0.563158,0.611156,0.484138,0.480597,0.444602,0.407315,0.070785,0.055002,0.058493,0.047124,0.249145,0.103147,0.091662,0.105739
0.918288,1.103901,1.116877,1.079744,0.748901,0.854894,0.858171,0.815017,0.560982,0.522237,0.563142,0.611148,0.484043,0.479915,0.443864,0.406522,0.070816,0.054938,0.058431,0.047138,0.247058,0.102865,0.091648,0.105237
0.915122,1.1008,1.11376,1.076589,0.752899,0.861519,0.865076,0.821806,0.560924,0.522216,0.563125,0.611137,0.483915,0.479233,0.443124,0.40572,0.070846,0.054872,0.058366,0.047151,0.244714,0.102448,0.091507,0.104574
0.911955,1.097705,1.110645,1.073435,0.757015,0.868324,0.872176,0.828787,0.560864,0.522195,0.563108,0.611126,0.483751,0.478552,0.442383,0.404913,0.070876,0.054805,0.058297,0.047163,0.242119,0.101904,0.091247,0.103754
0.908785,1.094613,1.107532,1.070282,0.761256,0.875303,0.879462,0.835952,0.560802,0.522173,0.563092,0.611113,0.48355,0.477874,0.441645,0.404103,0.070905,0.054736,0.058226,0.047173,0.239283,0.101241,0.090875,0.102785
0.905614,1.091526,1.104421,1.067131,0.765626,0.882449,0.886928,0.843294,0.56074,0.522153,0.563078,0.6111,0.483309,0.477201,0.44091,0.403294,0.070934,0.054667,0.058152,0.047181,0.236213,0.100469,0.090399,0.101671
0.902441,1.088443,1.101313,1.06398,0.770132,0.889758,0.894566,0.850805,0.560678,0.522133,0.563065,0.611087,0.483024,0.476533,0.440179,0.402491,0.070963,0.054598,0.058075,0.047187,0.232922,0.099596,0.089826,0.100419
0.899269,1.085364,1.098206,1.060831,0.774779,0.897223,0.902366,0.85848,0.560616,0.522115,0.563056,0.611075,0.482692,0.475872,0.439454,0.401697,0.070993,0.05453,0.057997,0.047191,0.229422,0.09863,0.089163,0.099034
0.8961,1.08229,1.0951,1.057682,0.779576,0.904835,0.91032,0.866311,0.560556,0.522099,0.56305,0.611064,0.48231,0.47522,0.438738,0.400914,0.071024,0.054463,0.057918,0.047192,0.225726,0.097579,0.088416,0.097521
0.892938,1.07922,1.091995,1.054535,0.784529,0.912587,0.918417,0.874294,0.560496,0.522084,0.563048,0.611056,0.481874,0.474578,0.438031,0.400147,0.07106,0.054398,0.057837,0.04719,0.221851,0.09645,0.087591,0.095889
0.889785,1.076153,1.08889,1.051388,0.789644,0.920469,0.926647,0.882423,0.560438,0.522071,0.56305,0.611051,0.481383,0.473948,0.437337,0.399395,0.071099,0.054336,0.057756,0.047186,0.217813,0.09525,0.086694,0.094147
0.886643,1.073089,1.085785,1.048241,0.794921,0.928474,0.934997,0.890691,0.56038,0.522061,0.563057,0.611048,0.48084,0.473331,0.436655,0.398659,0.071145,0.054275,0.057674,0.047179,0.21363,0.093985,0.085731,0.092305
0.883513,1.070026,1.082679,1.045095,0.800361,0.936594,0.943459,0.899092,0.560322,0.522054,0.563069,0.611048,0.480248,0.472727,0.435987,0.397937,0.0712,0.054216,0.057591,0.047169,0.209319,0.092666,0.084707,0.090378
0.880397,1.066963,1.07957,1.041948,0.80596,0.944823,0.952021,0.90762,0.560263,0.52205,0.563085,0.611051,0.479614,0.472136,0.435333,0.397226,0.071264,0.054157,0.057508,0.047157,0.204896,0.0913,0.08363,0.088379
0.877295,1.063897,1.07646,1.038801,0.811718,0.953152,0.960672,0.916267,0.560202,0.522048,0.563104,0.611055,0.478941,0.471556,0.434693,0.396526,0.071339,0.054098,0.057425,0.047143,0.200379,0.089899,0.082509,0.086325
0.874205,1.060827,1.073347,1.035653,0.817634,0.961576,0.969404,0.925025,0.560139,0.52205,0.563124,0.611062,0.478231,0.470988,0.434068,0.395833,0.071424,0.054037,0.057342,0.047126,0.195786,0.088473,0.081352,0.084229
0.871126,1.057752,1.070233,1.032504,0.823705,0.970087,0.978208,0.933888,0.560071,0.522053,0.563146,0.611072,0.477485,0.470432,0.433458,0.395146,0.071516,0.053973,0.057259,0.047108,0.191135,0.087033,0.080171,0.082108
0.868053,1.054671,1.067117,1.029353,0.829934,0.978679,0.987076,0.942847,0.559995,0.522058,0.563168,0.611083,0.4767,0.469886,0.432862,0.394464,0.071608,0.053906,0.057177,0.047087,0.186445,0.085592,0.078976,0.079975
0.864985,1.051583,1.063999,1.026202,0.83632,0.987345,0.996001,0.951895,0.55991,0.522065,0.563189,0.611096,0.475875,0.469352,0.432281,0.393786,0.071696,0.053834,0.057095,0.047066,0.181736,0.084159,0.07778,0.077846
0.86192,1.048487,1.060879,1.023051,0.842861,0.996077,1.004975,0.961025,0.559817,0.522071,0.563209,0.611109,0.475008,0.468828,0.431717,0.393112,0.071778,0.053759,0.057015,0.047043,0.177026,0.082747,0.076594,0.075736
0.858858,1.045382,1.057757,1.019899,0.849553,1.004866,1.013991,0.970228,0.55972,0.522078,0.563228,0.611124,0.474099,0.468316,0.431173,0.392442,0.071855,0.05368,0.056935,0.047022,0.172331,0.081365,0.075427,0.073657
0.855799,1.042267,1.054634,1.016749,0.856389,1.013701,1.02304,0.979496,0.559624,0.522084,0.563246,0.611137,0.473148,0.467814,0.430651,0.391778,0.071929,0.053596,0.056857,0.047001,0.167668,0.080022,0.074291,0.071624
0.85274,1.039141,1.051509,1.0136,0.86336,1.022573,1.032112,0.988819,0.55953,0.522089,0.563262,0.61115,0.47216,0.467324,0.430151,0.39112,0.072,0.053508,0.05678,0.046982,0.16305,0.078728,0.073196,0.069647
0.849679,1.036003,1.048383,1.010454,0.870455,1.031469,1.041203,0.998185,0.559441,0.522091,0.563277,0.611162,0.47114,0.466845,0.429676,0.390474,0.07207,0.053415,0.056705,0.046966,0.158487,0.077489,0.072153,0.067737
0.846616,1.032853,1.045256,1.007311,0.87766,1.040381,1.050303,1.007585,0.559357,0.52209,0.56329,0.611173,0.470094,0.466377,0.429223,0.38984,0.072139,0.053319,0.056632,0.046952,0.15399,0.076313,0.071172,0.065904
0.843548,1.029688,1.042129,1.00417,0.884963,1.049296,1.059406,1.017006,0.559279,0.522086,0.563301,0.611184,0.469029,0.465921,0.428793,0.389224,0.072208,0.053218,0.05656,0.046941,0.149568,0.075209,0.070263,0.064157
0.840474,1.02651,1.039003,1.001032,0.892351,1.058206,1.068506,1.026438,0.559206,0.522077,0.56331,0.611194,0.46795,0.465477,0.428384,0.388627,0.072278,0.053115,0.056491,0.046932,0.145231,0.074182,0.069437,0.062505
0.837395,1.023318,1.035879,0.997896,0.899815,1.067102,1.077596,1.035871,0.559138,0.522063,0.563316,0.611204,0.466863,0.465044,0.427996,0.388053,0.072348,0.053008,0.056425,0.046925,0.140986,0.073241,0.068703,0.060956
0.834311,1.020115,1.032757,0.994762,0.907345,1.075977,1.08667,1.045296,0.559074,0.522044,0.56332,0.611214,0.465771,0.464625,0.427628,0.387502,0.07242,0.052901,0.056361,0.04692,0.136843,0.072394,0.068072,0.059521
0.831221,1.016901,1.029639,0.991627,0.914931,1.084821,1.09572,1.054705,0.559013,0.522021,0.563321,0.611223,0.464679,0.46422,0.427279,0.386977,0.072492,0.052793,0.0563,0.046916,0.132808,0.071648,0.067553,0.058207
0.828127,1.01368,1.026525,0.988492,0.922563,1.09363,1.10474,1.064088,0.558955,0.521994,0.56332,0.611231,0.46359,0.46383,0.426951,0.386478,0.072565,0.052686,0.056242,0.046914,0.128889,0.07101,0.067153,0.057024
0.825029,1.010456,1.023413,0.985354,0.930233,1.102396,1.113722,1.073439,0.5589,0.521965,0.563319,0.611238,0.462507,0.463456,0.426641,0.386005,0.072638,0.052582,0.056186,0.046912,0.125091,0.070489,0.066881,0.055978
0.821926,1.007235,1.020304,0.982213,0.937933,1.111113,1.12266,1.08275,0.558845,0.521938,0.563318,0.611243,0.461431,0.463099,0.426352,0.385559,0.072712,0.052481,0.056134,0.04691,0.121421,0.070089,0.066742,0.055077
0.818821,1.004023,1.017197,0.979068,0.945655,1.119774,1.131546,1.092014,0.55879,0.521915,0.563317,0.611247,0.460365,0.462761,0.426083,0.38514,0.072786,0.052385,0.056084,0.046908,0.117883,0.069816,0.066743,0.054326
0.815712,1.000826,1.014089,0.975917,0.953392,1.128373,1.140372,1.101224,0.558734,0.5219,0.563317,0.611248,0.45931,0.462443,0.425836,0.384747,0.072861,0.052295,0.056036,0.046906,0.114483,0.069674,0.066885,0.053731
0.812601,0.997647,1.010981,0.972761,0.961139,1.136904,1.149131,1.110373,0.558677,0.521894,0.563319,0.611248,0.458269,0.462146,0.425611,0.38438,0.072935,0.052212,0.055991,0.046902,0.111225,0.069666,0.067172,0.053293
0.809488,0.994486,1.00787,0.969599,0.968888,1.14536,1.157814,1.119455,0.558619,0.521899,0.563321,0.611244,0.457245,0.461872,0.425411,0.384036,0.07301,0.052136,0.055947,0.046898,0.108112,0.069793,0.067603,0.053016
0.806373,0.991343,1.004753,0.966431,0.976629,1.153733,1.166413,1.128464,0.558559,0.521914,0.563323,0.611239,0.456238,0.461622,0.425235,0.383716,0.073084,0.052065,0.055904,0.046893,0.105147,0.070057,0.068179,0.0529
0.803257,0.988217,1.00163,0.963257,0.984352,1.162018,1.174919,1.137391,0.558497,0.52194,0.563324,0.611231,0.455251,0.461396,0.425085,0.383416,0.073158,0.052001,0.055862,0.046886,0.10233,0.070457,0.068899,0.052947
0.80014,0.985107,0.998499,0.960078,0.992047,1.170205,1.183321,1.146229,0.558433,0.521975,0.563323,0.611221,0.454287,0.461196,0.42496,0.383136,0.073233,0.05194,0.05582,0.046879,0.099663,0.070994,0.06976,0.053155
0.797023,0.982009,0.995359,0.956895,0.9997,1.178287,1.19161,1.154967,0.558368,0.522019,0.563318,0.611209,0.453347,0.461021,0.424859,0.382874,0.073308,0.051882,0.055778,0.046871,0.097145,0.071667,0.070761,0.053522
0.793906,0.978922,0.992211,0.95371,1.007301,1.186254,1.199774,1.163595,0.5583,0.52207,0.563311,0.611197,0.452437,0.460869,0.42478,0.38263,0.073384,0.051827,0.055735,0.046862,0.094775,0.072473,0.071897,0.054045
0.79079,0.975844,0.989057,0.950526,1.014839,1.194098,1.207803,1.172101,0.558229,0.522128,0.563302,0.611187,0.451559,0.46074,0.424721,0.382405,0.073461,0.051772,0.055692,0.046851,0.092554,0.07341,0.073166,0.054718
0.787674,0.972774,0.985901,0.947344,1.0223,1.201807,1.215685,1.180471,0.558156,0.522191,0.563294,0.611179,0.450717,0.460632,0.42468,0.382198,0.07354,0.051717,0.055647,0.046839,0.09048,0.074475,0.074561,0.055534
0.784559,0.969708,0.982746,0.944165,1.029673,1.209373,1.223408,1.188692,0.55808,0.522259,0.563288,0.611174,0.449916,0.460545,0.424654,0.382009,0.07362,0.051663,0.055602,0.046825,0.088552,0.075665,0.076077,0.056485
0.781446,0.966644,0.979594,0.940991,1.036945,1.216785,1.23096,1.196751,0.558002,0.522328,0.563285,0.611173,0.449158,0.460474,0.424642,0.381839,0.073703,0.051607,0.055555,0.04681,0.086766,0.076972,0.077703,0.057562
0.778334,0.963581,0.976446,0.937823,1.044099,1.22403,1.238327,1.204632,0.557919,0.522397,0.563286,0.611174,0.448448,0.460419,0.424641,0.381689,0.07379,0.051551,0.055508,0.046793,0.085119,0.07839,0.079429,0.058751
0.775224,0.960514,0.973304,0.934661,1.051122,1.231096,1.245496,1.21232,0.557832,0.522463,0.563293,0.611177,0.447787,0.460378,0.42465,0.381559,0.073881,0.051495,0.055459,0.046774,0.083606,0.079912,0.081245,0.06004
0.772116,0.957444,0.97017,0.931505,1.057997,1.237971,1.252456,1.2198,0.55774,0.522526,0.563304,0.611182,0.44718,0.460347,0.424668,0.381451,0.073977,0.051437,0.055408,0.046754,0.082224,0.081527,0.083138,0.061412
0.769012,0.954369,0.967043,0.928354,1.064708,1.244641,1.259194,1.227055,0.557643,0.522584,0.56332,0.611188,0.446629,0.460327,0.424692,0.381364,0.074079,0.051378,0.055356,0.046733,0.080964,0.083223,0.085093,0.062853
0.76591,0.95129,0.963924,0.92521,1.071237,1.251092,1.265697,1.234068,0.557541,0.522637,0.563342,0.611197,0.446138,0.460317,0.424721,0.381299,0.074186,0.051318,0.055302,0.046712,0.079821,0.084986,0.087094,0.064344
0.762812,0.948207,0.960813,0.922073,1.077566,1.257307,1.271951,1.240822,0.557432,0.522685,0.563368,0.611207,0.445711,0.460315,0.424754,0.381257,0.074301,0.051257,0.055246,0.04669,0.078786,0.086801,0.089126,0.065866
0.759719,0.94512,0.957712,0.918942,1.083675,1.263271,1.277942,1.247299,0.557317,0.522728,0.563399,0.611219,0.445349,0.460322,0.424791,0.381238,0.074424,0.051194,0.055188,0.046668,0.077851,0.08865,0.091168,0.0674
0.756631,0.942031,0.954618,0.915818,1.089541,1.268964,1.283655,1.253481,0.557195,0.522767,0.563434,0.611234,0.445053,0.460339,0.424832,0.381244,0.074556,0.05113,0.055127,0.046647,0.077006,0.090514,0.093203,0.068926
0.753549,0.938941,0.951531,0.9127,1.095144,1.274369,1.289072,1.259348,0.557065,0.522802,0.563471,0.611252,0.444824,0.460365,0.424877,0.381275,0.074698,0.051064,0.055065,0.046627,0.076241,0.092373,0.095208,0.070423
0.750473,0.93585,0.948451,0.909587,1.100459,1.279465,1.294176,1.264881,0.556927,0.522834,0.563511,0.611272,0.444658,0.460403,0.424929,0.381333,0.074849,0.050997,0.055,0.046608,0.075545,0.094204,0.097162,0.071872
0.747404,0.93276,0.945377,0.906477,1.105463,1.284234,1.298951,1.270062,0.556782,0.522864,0.563551,0.611294,0.444552,0.460454,0.424988,0.381417,0.075012,0.050927,0.054934,0.046591,0.074908,0.095986,0.099043,0.073251
0.744342,0.929671,0.942307,0.903369,1.110129,1.288654,1.303377,1.274871,0.556628,0.522892,0.563591,0.611315,0.4445,0.46052,0.425058,0.381529,0.075187,0.050855,0.054865,0.046575,0.074318,0.097695,0.100828,0.074542
0.741288,0.926584,0.939241,0.90026,1.114435,1.292707,1.307438,1.279291,0.556467,0.52292,0.56363,0.611334,0.444497,0.460602,0.425141,0.381669,0.075375,0.050782,0.054795,0.04656,0.073766,0.099305,0.102495,0.075725
0.738242,0.923499,0.936179,0.897151,1.118356,1.296374,1.311116,1.283304,0.556298,0.522947,0.563668,0.611351,0.444533,0.460703,0.425241,0.381836,0.075576,0.050707,0.054723,0.046544,0.073243,0.100793,0.10402,0.076781
0.735204,0.920418,0.93312,0.894039,1.121872,1.299638,1.314396,1.286894,0.556123,0.522974,0.563705,0.611364,0.4446,0.460825,0.425362,0.382031,0.075792,0.050631,0.05465,0.046527,0.072739,0.102133,0.105381,0.077696
0.732174,0.91734,0.930064,0.890925,1.124962,1.302485,1.317265,1.290049,0.555943,0.523001,0.56374,0.611374,0.444689,0.460971,0.425509,0.382252,0.076024,0.050554,0.054575,0.04651,0.07225,0.1033,0.106556,0.078452
0.729153,0.914266,0.927012,0.887809,1.127611,1.304905,1.319713,1.292757,0.555759,0.523028,0.563775,0.61138,0.444789,0.461142,0.425683,0.382498,0.076272,0.050477,0.054501,0.046491,0.071771,0.104272,0.107522,0.079035
0.72614,0.911196,0.923962,0.884691,1.129807,1.306891,1.321734,1.295012,0.555573,0.523056,0.56381,0.611382,0.444892,0.461343,0.42589,0.382768,0.076538,0.050401,0.054425,0.046471,0.0713,0.105027,0.108261,0.079434
0.723137,0.908131,0.920914,0.881573,1.131543,1.308441,1.323328,1.296812,0.555385,0.523085,0.563845,0.61138,0.444991,0.461573,0.426132,0.383062,0.076824,0.050325,0.05435,0.046451,0.070839,0.105547,0.108755,0.079638
0.720142,0.90507,0.917868,0.878454,1.13282,1.309559,1.324498,1.298158,0.555197,0.523114,0.563879,0.611375,0.44508,0.461836,0.426411,0.383377,0.077133,0.050251,0.054275,0.04643,0.070392,0.105817,0.10899,0.07964
0.717157,0.902013,0.914824,0.875335,1.133642,1.310254,1.325255,1.299059,0.555012,0.523144,0.563914,0.611367,0.445155,0.462132,0.426727,0.383713,0.077468,0.050179,0.0542,0.04641,0.069963,0.105827,0.108956,0.079435
0.714182,0.89896,0.911782,0.872218,1.134023,1.310542,1.325613,1.299526,0.554832,0.523174,0.56395,0.611357,0.445217,0.462462,0.427081,0.384069,0.07783,0.05011,0.054127,0.04639,0.06956,0.105571,0.10865,0.079022
0.711218,0.895911,0.908742,0.869104,1.133984,1.310445,1.325594,1.299578,0.554657,0.523206,0.563986,0.611345,0.445266,0.462825,0.427471,0.384444,0.078224,0.050045,0.054053,0.046371,0.069193,0.105052,0.108073,0.078404
0.708266,0.892865,0.905702,0.865993,1.133552,1.309991,1.325224,1.29924,0.554491,0.523238,0.564022,0.611334,0.445306,0.463221,0.427896,0.384836,0.078652,0.049983,0.053981,0.046355,0.06887,0.104277,0.107233,0.07759
0.705326,0.889823,0.902664,0.862887,1.132759,1.309212,1.324537,1.298541,0.554334,0.523272,0.564059,0.611322,0.445343,0.463648,0.428353,0.385244,0.079119,0.049925,0.053909,0.046342,0.068602,0.10326,0.106145,0.076593
0.702401,0.886785,0.899627,0.859787,1.131644,1.308145,1.323565,1.297514,0.554189,0.523307,0.564096,0.611311,0.445382,0.464104,0.428837,0.385667,0.079629,0.049872,0.053836,0.046334,0.068396,0.102022,0.104828,0.075429
0.699491,0.883751,0.896591,0.856694,1.130248,1.306826,1.322345,1.296196,0.554056,0.523343,0.564134,0.611302,0.44543,0.464585,0.429344,0.386101,0.080185,0.049822,0.053764,0.046331,0.068259,0.100585,0.10331,0.07412
0.696598,0.88072,0.893555,0.85361,1.128614,1.305295,1.320914,1.294625,0.553937,0.52338,0.564172,0.611293,0.445491,0.465087,0.429869,0.386546,0.08079,0.049776,0.053691,0.046335,0.068194,0.09898,0.101619,0.07269
0.693723,0.877694,0.89052,0.850536,1.126782,1.303588,1.319306,1.29284,0.553833,0.523418,0.56421,0.611287,0.445569,0.465607,0.430408,0.386999,0.081449,0.049735,0.053616,0.046346,0.068199,0.097236,0.099786,0.071165
0.690868,0.874672,0.887485,0.847472,1.124792,1.301736,1.317553,1.290875,0.553743,0.523458,0.564248,0.611282,0.445666,0.466139,0.430954,0.387456,0.082165,0.049698,0.05354,0.046366,0.068272,0.095386,0.097844,0.069571
0.688034,0.871655,0.88445,0.844421,1.122678,1.299769,1.315682,1.288764,0.553669,0.523499,0.564287,0.611281,0.44578,0.466678,0.431503,0.387913,0.08294,0.049665,0.053461,0.046395,0.068406,0.093461,0.095826,0.067934
0.685224,0.868642,0.881416,0.841382,1.120466,1.297708,1.313716,1.286536,0.553611,0.523542,0.564324,0.611284,0.445907,0.467216,0.432047,0.388367,0.083777,0.049637,0.05338,0.046434,0.068596,0.091494,0.093762,0.066275
0.682438,0.865636,0.878383,0.838357,1.11818,1.295572,1.311672,1.284214,0.553568,0.523584,0.564361,0.61129,0.446044,0.467749,0.43258,0.388812,0.084677,0.049614,0.053296,0.046483,0.068831,0.089515,0.09168,0.064616
0.679679,0.862636,0.875351,0.835347,1.115834,1.293374,1.309565,1.281818,0.553542,0.523628,0.564397,0.6113,0.446185,0.468268,0.433096,0.389243,0.085643,0.049594,0.05321,0.046544,0.069103,0.087551,0.089608,0.062977
0.676948,0.859643,0.872322,0.832351,1.113441,1.291124,1.307402,1.27936,0.553532,0.523671,0.564431,0.611314,0.446324,0.468768,0.433586,0.389654,0.086675,0.04958,0.053122,0.046615,0.069403,0.085629,0.087571,0.061373
0.674247,0.856658,0.869297,0.829372,1.111007,1.288826,1.305191,1.276853,0.553537,0.523714,0.564463,0.611333,0.446457,0.46924,0.434045,0.390038,0.087776,0.04957,0.053032,0.046698,0.069722,0.083772,0.08559,0.059821
0.671579,0.853683,0.866278,0.82641,1.108537,1.286484,1.302932,1.274304,0.553557,0.523757,0.564492,0.611356,0.446579,0.469678,0.434466,0.390391,0.088945,0.049564,0.052944,0.046793,0.070053,0.081999,0.083683,0.058332
